total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
153,"""multimodal"" AND ""AI""",gia-guar/JARVIS-ChatGPT,https://github.com/gia-guar/JARVIS-ChatGPT,2023-03-15T13:42:45+00:00,2025-05-26T07:29:18+00:00,2023-09-07T07:56:27+00:00,Python,411,92,411,12,False,"['ai', 'chat-gpt-3', 'ibm-watson', 'jarvis-ai', 'openai', 'python', 'tacotron', 'speech-recognition', 'tts', 'chatgpt', 'chatgpt-api', 'elevenlabs', 'pytorch', 'stt']",A Conversational Assistant equipped with synthetic voices including J.A.R.V.I.S's. Powered by OpenAI and IBM Watson APIs and a Tacotron model for voice generation.
154,"""multimodal"" AND ""AI""",OpenGVLab/unmasked_teacher,https://github.com/OpenGVLab/unmasked_teacher,2023-03-28T08:10:08+00:00,2025-05-06T12:22:21+00:00,2024-05-27T05:22:56+00:00,Python,328,18,328,15,False,[],[ICCV2023 Oral] Unmasked Teacher: Towards Training-Efficient Video Foundation Models
155,"""multimodal"" AND ""AI""",c0sogi/LLMChat,https://github.com/c0sogi/LLMChat,2023-03-01T16:34:28+00:00,2025-05-29T20:33:16+00:00,2024-07-25T11:33:19+00:00,Python,280,51,280,4,False,"['chatbot', 'chatgpt', 'fastapi', 'flutter', 'fullstack', 'mysql', 'python', 'redis', 'restapi', 'sqlalchemy', 'webui', 'docker', 'docker-compose', 'websocket', 'langchain', 'llm', 'openai']","A full-stack Webui implementation of Large Language model, such as ChatGPT or LLaMA."
156,"""multimodal"" AND ""AI""",binbinjiang/SL_Papers,https://github.com/binbinjiang/SL_Papers,2023-03-11T08:36:54+00:00,2025-05-30T09:14:20+00:00,2024-09-22T08:15:12+00:00,Python,118,8,118,0,False,[],Latest AI Sign Language Papers & Survey & Review
157,"""multimodal"" AND ""AI""",zhang-guangyi/t-udeepsc,https://github.com/zhang-guangyi/t-udeepsc,2023-03-31T08:30:33+00:00,2025-05-30T05:27:10+00:00,2024-05-31T14:52:49+00:00,Python,78,18,78,6,False,"['semantic-communication', 'task-oriented-communication']",Deep learning-based task-oriented and unified multi-task semantic communications
158,"""multimodal"" AND ""AI""",s-JoL/Open-Llama,https://github.com/s-JoL/Open-Llama,2023-03-26T14:40:03+00:00,2025-04-02T05:51:49+00:00,2023-05-17T15:45:08+00:00,Python,44,6,44,14,False,[],"The complete training code of the open-source high-performance Llama model, including the full process from pre-training to RLHF."
159,"""multimodal"" AND ""AI""",cedrickchee/transformers-llama,https://github.com/cedrickchee/transformers-llama,2023-03-05T05:39:49+00:00,2025-03-20T01:25:48+00:00,2023-03-17T10:17:21+00:00,Python,38,9,38,0,False,[],LLaMA implementation for HuggingFace Transformers
160,"""multimodal"" AND ""AI""",Traffic-X/Open-TransMind,https://github.com/Traffic-X/Open-TransMind,2023-03-31T10:10:51+00:00,2025-05-09T08:25:20+00:00,2023-06-04T02:32:44+00:00,Python,26,9,26,1,False,[],Official implementation of the CVPR paper Open-TransMind: A New Baseline and Benchmark for 1st Foundation Model Challenge of Intelligent Transportation
161,"""multimodal"" AND ""AI""",EIHW/MuSe-2023,https://github.com/EIHW/MuSe-2023,2023-03-31T08:32:20+00:00,2024-12-15T12:41:29+00:00,2023-04-21T14:46:34+00:00,Python,18,8,18,0,False,[],
162,"""multimodal"" AND ""AI""",penghu-cs/RONO,https://github.com/penghu-cs/RONO,2023-03-10T11:52:51+00:00,2025-05-22T02:31:51+00:00,2024-03-11T11:34:11+00:00,Python,18,3,18,3,False,[],"RONO: Robust Discriminative Learning with Noisy Labels for 2D-3D Cross-Modal Retrieval (CVPR 2023, PyTorch Code)"
163,"""multimodal"" AND ""AI""",NotBrianZach/bza,https://github.com/NotBrianZach/bza,2023-03-12T03:43:41+00:00,2025-04-25T15:27:09+00:00,2023-05-13T03:04:23+00:00,Python,14,1,14,0,False,"['chatgpt', 'chatgpt-api', 'gpt3', 'repl']","turn books, articles, plaintext or webpages into interactive read eval print loops, manage bookmarks in your own local database"
164,"""multimodal"" AND ""AI""",irfl-dataset/IRFL,https://github.com/irfl-dataset/IRFL,2023-03-28T17:33:16+00:00,2025-05-12T10:02:17+00:00,2023-11-30T12:55:19+00:00,Python,11,2,11,1,False,[],IRFL: Image Recognition of Figurative Language
165,"""multimodal"" AND ""AI""",intel/disease-prediction,https://github.com/intel/disease-prediction,2023-03-15T01:04:19+00:00,2025-02-26T04:09:36+00:00,2024-06-27T18:45:20+00:00,Python,11,5,11,0,False,[],Multi-Modal Disease Prediction
166,"""multimodal"" AND ""AI""",haotian-liu/LLaVA,https://github.com/haotian-liu/LLaVA,2023-04-17T16:13:11+00:00,2025-06-02T14:16:54+00:00,2024-08-12T09:52:38+00:00,Python,22676,2500,22676,1113,False,"['gpt-4', 'chatbot', 'chatgpt', 'llama', 'multimodal', 'llava', 'foundation-models', 'instruction-tuning', 'multi-modality', 'visual-language-learning', 'llama-2', 'llama2', 'vision-language-model']",[NeurIPS'23 Oral] Visual Instruction Tuning (LLaVA) built towards GPT-4V level capabilities and beyond.
167,"""multimodal"" AND ""AI""",SkalskiP/courses,https://github.com/SkalskiP/courses,2023-04-02T10:34:53+00:00,2025-06-01T21:00:52+00:00,2024-04-22T09:19:00+00:00,Python,6032,553,6032,11,False,"['computer-vision', 'deep-learning', 'deep-neural-networks', 'machine-learning', 'mlops', 'multimodal', 'transformers', 'tutorial', 'natural-language-processing', 'nlp', 'generative-model', 'stable-diffusion']",This repository is a curated collection of links to various courses and resources about Artificial Intelligence (AI)
168,"""multimodal"" AND ""AI""",THUDM/VisualGLM-6B,https://github.com/THUDM/VisualGLM-6B,2023-04-23T09:36:56+00:00,2025-05-30T03:06:35+00:00,2024-08-23T07:45:06+00:00,Python,4156,425,4156,275,False,"['chatglm-6b', 'gpt', 'multi-modal']",Chinese and English multimodal conversational language model | 多模态中英双语对话语言模型
169,"""multimodal"" AND ""AI""",EvolvingLMMs-Lab/Otter,https://github.com/EvolvingLMMs-Lab/Otter,2023-04-01T12:31:49+00:00,2025-06-02T07:28:51+00:00,2024-03-05T15:56:06+00:00,Python,3253,212,3253,62,False,"['gpt-4', 'visual-language-learning', 'artificial-inteligence', 'deep-learning', 'foundation-models', 'multi-modality', 'machine-learning', 'chatgpt', 'instruction-tuning', 'large-scale-models', 'embodied-ai']","🦦 Otter, a multi-modal model based on OpenFlamingo (open-sourced version of DeepMind's Flamingo), trained on MIMIC-IT and showcasing improved instruction-following and in-context learning ability."
170,"""multimodal"" AND ""AI""",dandelionsllm/pandallm,https://github.com/dandelionsllm/pandallm,2023-04-28T12:05:42+00:00,2025-05-27T09:40:46+00:00,2023-10-19T16:05:28+00:00,Python,1040,78,1040,4,False,[],Panda项目是于2023年5月启动的开源海外中文大语言模型项目，致力于大模型时代探索整个技术栈，旨在推动中文自然语言处理领域的创新和合作。
171,"""multimodal"" AND ""AI""",voidful/awesome-chatgpt-dataset,https://github.com/voidful/awesome-chatgpt-dataset,2023-04-21T18:58:39+00:00,2025-05-29T03:32:06+00:00,2024-04-26T23:17:28+00:00,Python,730,60,730,0,False,"['awesome', 'chatgpt', 'dataset', 'gpt4', 'instructions']",Unlock the Power of LLM: Explore These Datasets to Train Your Own ChatGPT!
172,"""multimodal"" AND ""AI""",voxel51/voxelgpt,https://github.com/voxel51/voxelgpt,2023-04-10T18:08:22+00:00,2025-05-05T18:56:55+00:00,2024-12-06T21:00:43+00:00,Python,245,18,245,8,False,"['artificial-intelligence', 'chatgpt', 'computer-vision', 'data-science', 'deep-learning', 'langchain', 'llm', 'machine-learning', 'openai', 'python', 'fiftyone']","AI assistant that can query visual datasets, search the FiftyOne docs, and answer general computer vision questions"
173,"""multimodal"" AND ""AI""",steamship-core/multimodal-agent-starter,https://github.com/steamship-core/multimodal-agent-starter,2023-04-27T17:12:51+00:00,2025-05-26T13:42:52+00:00,2024-03-14T14:37:26+00:00,Python,155,150,155,3,False,[],
174,"""multimodal"" AND ""AI""",xISSAx/Alpha-Co-Vision,https://github.com/xISSAx/Alpha-Co-Vision,2023-04-19T11:31:14+00:00,2025-05-25T14:24:03+00:00,2023-10-16T18:48:43+00:00,Python,122,17,122,3,False,"['deep-learning', 'real-time-video-captioning', 'video-to-text', 'video-to-caption', 'video-to-llm']",A real-time video caption to conversation bot that captures frames generates captions and creates conversational responses using a Large Language Models base to create interactive video descriptions.
175,"""multimodal"" AND ""AI""",AI-HPC-Research-Team/GIT-Mol,https://github.com/AI-HPC-Research-Team/GIT-Mol,2023-04-24T07:49:38+00:00,2025-03-27T06:02:45+00:00,2024-04-18T12:01:30+00:00,Python,30,1,30,7,False,[],"A Multi-modal Large Language Model for Molecular Science with Graph, Image, and Text"
176,"""multimodal"" AND ""AI""",whiskyboy/cogsgpt,https://github.com/whiskyboy/cogsgpt,2023-04-12T05:23:48+00:00,2025-05-17T16:29:32+00:00,2023-05-06T05:07:33+00:00,Python,29,2,29,0,False,[],A conversational system which integrates ChatGPT with Azure Cognitive Services to achieve multimodal capabilities.
177,"""multimodal"" AND ""AI""",hiyouga/ChatNVL-Towards-Visual-Novel-ChatBot,https://github.com/hiyouga/ChatNVL-Towards-Visual-Novel-ChatBot,2023-04-19T04:00:34+00:00,2025-05-25T12:05:01+00:00,2023-06-23T16:19:41+00:00,Python,18,2,18,0,False,[],
178,"""multimodal"" AND ""AI""",stevejpapad/image-text-verification,https://github.com/stevejpapad/image-text-verification,2023-04-12T09:09:30+00:00,2025-04-04T07:02:01+00:00,2024-01-11T09:09:52+00:00,Python,16,1,16,1,False,"['evaluation-benchmark', 'misinformation', 'multimodal-deep-learning']","Official repository for the ""VERITE: A Robust Benchmark for Multimodal Misinformation Detection Accounting for Unimodal Bias"" paper."
179,"""multimodal"" AND ""AI""",liubo12/MultiModal-AI-Chatbot,https://github.com/liubo12/MultiModal-AI-Chatbot,2023-04-26T03:14:06+00:00,2025-02-27T14:17:42+00:00,2023-05-19T06:33:30+00:00,Python,13,4,13,0,False,[],多模态对话机器人，支持chatgpt、chatgpt平替、SD等模型进行图文生成，可使用在终端、微信公众号、Web等应用上，未来会对中文文本生成任务进行评测。
180,"""multimodal"" AND ""AI""",haotian-liu/transformers_llava,https://github.com/haotian-liu/transformers_llava,2023-04-17T19:41:36+00:00,2024-07-18T08:51:42+00:00,2023-04-28T21:37:02+00:00,Python,13,5,13,0,False,[],
181,"""multimodal"" AND ""AI""",chenxingqiang/awsome-openai-paper,https://github.com/chenxingqiang/awsome-openai-paper,2023-04-20T06:09:04+00:00,2025-05-24T11:15:45+00:00,2023-05-09T21:05:21+00:00,Python,10,4,10,0,False,"['awsome', 'html', 'openai', 'paper', 'python', 'ai', 'cli', 'deep-learning', 'detection', 'framework', 'machine-learning', 'neural-network', 'papers', 'physics', 'point-cloud', 'research', 'tool', 'web']","openai paper searching focusing on Author relate to OpenAI, openai paper searching, awsome-openai-paper."
182,"""multimodal"" AND ""AI""",dsdanielpark/Bard-API,https://github.com/dsdanielpark/Bard-API,2023-05-11T17:54:48+00:00,2025-05-30T17:50:34+00:00,2024-04-24T10:38:31+00:00,Python,5263,520,5263,3,False,"['google-bard', 'google-bard-python', 'chatbot', 'nlp', 'google', 'llm', 'api', 'bard', 'ai-api', 'googlebard', 'bard-api', 'google-maps-api', 'google-bard-api']",The unofficial python package that returns response of Google Bard through cookie value.
183,"""multimodal"" AND ""AI""",OpenGVLab/InternGPT,https://github.com/OpenGVLab/InternGPT,2023-05-08T15:41:30+00:00,2025-05-28T11:46:36+00:00,2024-08-20T12:51:03+00:00,Python,3211,230,3211,20,False,"['chatgpt', 'foundation-model', 'gpt', 'gpt-4', 'gradio', 'husky', 'image-captioning', 'langchain', 'llm', 'multimodal', 'vqa', 'internimage', 'llama', 'vicuna', 'video-generation', 'sam', 'segment-anything', 'click', 'imagebind', 'draggan']","InternGPT (iGPT) is an open source demo platform where you can easily showcase your AI models. Now it supports DragGAN, ChatGPT, ImageBind, multimodal chat like GPT-4, SAM, interactive image editing, etc. Try it at igpt.opengvlab.com (支持DragGAN、ChatGPT、ImageBind、SAM的在线Demo系统)"
184,"""multimodal"" AND ""AI""",jina-ai/vectordb,https://github.com/jina-ai/vectordb,2023-05-02T14:59:09+00:00,2025-05-29T18:52:20+00:00,2024-03-04T17:10:06+00:00,Python,618,46,618,8,False,"['embedding-similarity', 'neural-search', 'sentence-embeddings', 'vector-database', 'vector-database-embedding', 'vector-search']","A Python vector database you just need - no more, no less."
185,"""multimodal"" AND ""AI""",OpenGVLab/Multi-Modality-Arena,https://github.com/OpenGVLab/Multi-Modality-Arena,2023-05-10T09:26:08+00:00,2025-06-01T22:01:05+00:00,2024-04-21T11:14:46+00:00,Python,528,38,528,24,False,"['chat', 'chatbot', 'chatgpt', 'gradio', 'large-language-models', 'llms', 'vqa', 'multi-modality', 'vision-language-model']","Chatbot Arena meets multi-modality! Multi-Modality Arena allows you to benchmark vision-language models side-by-side while providing images as inputs. Supports MiniGPT-4, LLaMA-Adapter V2, LLaVA, BLIP-2, and many more!"
186,"""multimodal"" AND ""AI""",AutoLLM/ArxivDigest,https://github.com/AutoLLM/ArxivDigest,2023-05-18T01:56:44+00:00,2025-05-29T16:09:56+00:00,2024-05-26T14:23:11+00:00,Python,365,69,365,4,False,"['ai', 'arxiv', 'arxiv-papers', 'chatgpt', 'llm', 'gpt', 'gpt4', 'ml']",ArXiv Digest and Personalized Recommendations using Large Language Models
187,"""multimodal"" AND ""AI""",yuhangzang/ContextDET,https://github.com/yuhangzang/ContextDET,2023-05-29T11:21:52+00:00,2025-05-31T14:23:48+00:00,2024-10-14T07:35:36+00:00,Python,240,8,240,7,False,"['large-language-model', 'object-detection']",Contextual Object Detection with Multimodal Large Language Models
188,"""multimodal"" AND ""AI""",InteractiveNLP-Team/awesome-InteractiveNLP-papers,https://github.com/InteractiveNLP-Team/awesome-InteractiveNLP-papers,2023-05-25T09:06:59+00:00,2025-05-17T16:30:44+00:00,2023-06-23T11:34:42+00:00,Python,213,12,213,0,False,[],Paper List for a new paradigm of NLP: Interactive NLP (https://arxiv.org/abs/2305.13246) :fire:
189,"""multimodal"" AND ""AI""",lee-b/kobold_assistant,https://github.com/lee-b/kobold_assistant,2023-05-21T19:27:09+00:00,2025-04-22T18:28:28+00:00,2024-08-20T11:19:56+00:00,Python,158,14,158,6,False,"['ai-assistant', 'ai-assistants', 'android', 'desktop', 'linux', 'llama', 'llm', 'mobile', 'speech-to-text', 'text-to-speech', 'voice-assistant', 'voice-recognition', 'local-ai', 'text-generation-webui', 'koboldai', 'oobabooga', 'koboldcpp']","Like ChatGPT's voice conversations with an AI, but entirely offline/private/trade-secret-friendly, using local AI models such as LLama 2 and Whisper"
190,"""multimodal"" AND ""AI""",camille-vanhoffelen/langchain-huggingGPT,https://github.com/camille-vanhoffelen/langchain-huggingGPT,2023-05-08T14:43:51+00:00,2025-05-15T02:16:53+00:00,2023-06-02T14:43:32+00:00,Python,130,11,130,3,False,[],Langchain implementation of HuggingGPT
191,"""multimodal"" AND ""AI""",superjamessyx/Generative-Foundation-AI-Assistant-for-Pathology,https://github.com/superjamessyx/Generative-Foundation-AI-Assistant-for-Pathology,2023-05-19T07:55:32+00:00,2025-05-22T11:47:32+00:00,2024-04-11T11:29:27+00:00,Python,110,5,110,6,False,[],
192,"""multimodal"" AND ""AI""",WillDreamer/Aurora,https://github.com/WillDreamer/Aurora,2023-05-14T17:08:31+00:00,2025-04-21T09:38:23+00:00,2023-11-28T09:44:38+00:00,Python,86,7,86,2,False,"['multi-modal-learning', 'parameter-efficient-tuning']",[NeurIPS2023] Parameter-efficient Tuning of Large-scale Multimodal Foundation Model
193,"""multimodal"" AND ""AI""",abwilf/Social-IQ-2.0-Challenge,https://github.com/abwilf/Social-IQ-2.0-Challenge,2023-05-15T22:32:02+00:00,2025-05-21T06:59:28+00:00,2023-10-13T20:36:11+00:00,Python,29,3,29,3,False,[],The Social-IQ 2.0 Challenge Release for the Artificial Social Intelligence Workshop at ICCV '23
194,"""multimodal"" AND ""AI""",Social-AI-Studio/HatReD,https://github.com/Social-AI-Studio/HatReD,2023-05-18T05:49:19+00:00,2025-05-19T07:40:18+00:00,2023-06-15T17:47:32+00:00,Python,17,4,17,0,False,"['content-moderation', 'hateful-memes', 'hate-speech', 'multimodal', 'dataset']","Dataset and code implementation for the paper ""Decoding the Underlying Meaning of Multimodal Hateful Memes"" (IJCAI'23)."
195,"""multimodal"" AND ""AI""",kyegomez/OmniMorph,https://github.com/kyegomez/OmniMorph,2023-05-04T20:49:20+00:00,2025-05-17T16:30:12+00:00,2024-01-31T21:16:20+00:00,Python,10,1,10,0,False,[],Omni-modality embedding function designed to seamlessly handle and adapt to diverse data inputs. 
196,"""multimodal"" AND ""AI""",OpenBMB/VisCPM,https://github.com/OpenBMB/VisCPM,2023-06-30T03:35:01+00:00,2025-05-29T14:10:06+00:00,2024-06-13T14:02:54+00:00,Python,1058,93,1058,8,False,"['diffusion-models', 'large-language-models', 'multimodal', 'transformers']",[ICLR'24 spotlight] Chinese and English Multimodal Large Model Series (Chat and Paint) | 基于CPM基础模型的中英双语多模态大模型系列
197,"""multimodal"" AND ""AI""",OpenGVLab/LAMM,https://github.com/OpenGVLab/LAMM,2023-06-08T08:21:38+00:00,2025-05-30T20:50:03+00:00,2024-04-16T11:30:23+00:00,Python,314,17,314,9,False,[],[NeurIPS 2023 Datasets and Benchmarks Track] LAMM: Multi-Modal Large Language Models and Applications as AI Agents
198,"""multimodal"" AND ""AI""",kyegomez/PALM-E,https://github.com/kyegomez/PALM-E,2023-06-09T00:08:33+00:00,2025-05-30T06:27:41+00:00,2024-01-29T18:47:49+00:00,Python,304,45,304,9,False,"['artificial-intelligence', 'artificial-neural-networks', 'attention-is-all-you-need', 'attention-mechanism', 'deep-learning', 'deeplearning', 'gpt4', 'multimodal']","Implementation of ""PaLM-E: An Embodied Multimodal Language Model"""
199,"""multimodal"" AND ""AI""",X-PLUG/Youku-mPLUG,https://github.com/X-PLUG/Youku-mPLUG,2023-06-06T09:59:50+00:00,2025-05-21T09:01:47+00:00,2024-01-08T14:27:49+00:00,Python,297,11,297,25,False,"['benchmark', 'chinese', 'dataset', 'mllm', 'multimodal', 'multimodal-large-language-models', 'multimodal-pretraining', 'video', 'video-question-answering', 'video-retrieval', 'youku']",Youku-mPLUG: A 10 Million Large-scale Chinese Video-Language Pre-training Dataset and Benchmarks
200,"""multimodal"" AND ""AI""",KaiHe-better/LLM-for-Healthcare,https://github.com/KaiHe-better/LLM-for-Healthcare,2023-06-27T11:52:34+00:00,2025-03-18T07:59:46+00:00,2024-05-31T10:22:01+00:00,Python,124,13,124,1,False,[],
201,"""multimodal"" AND ""AI""",if-ai/IF_prompt_MKR,https://github.com/if-ai/IF_prompt_MKR,2023-06-05T07:47:20+00:00,2025-05-17T16:31:00+00:00,2024-02-24T14:29:02+00:00,Python,105,12,105,3,False,[],An A1111 extension to let the AI make prompts for SD using Oobabooga
202,"""multimodal"" AND ""AI""",Yunkun-Zhang/CITE,https://github.com/Yunkun-Zhang/CITE,2023-06-01T06:36:35+00:00,2025-05-18T12:53:59+00:00,2024-01-09T12:01:58+00:00,Python,65,5,65,2,False,[],"Official code of MICCAI'23 paper ""Text-guided Foundation Model Adaptation for Pathological Image Classification"""
203,"""multimodal"" AND ""AI""",ManifoldRG/NEKO,https://github.com/ManifoldRG/NEKO,2023-06-14T19:00:22+00:00,2025-04-28T02:58:48+00:00,2024-06-19T23:26:16+00:00,Python,47,11,47,48,False,"['deep-learning', 'multimodal', 'multimodal-deep-learning', 'python3', 'pytorch', 'reinforcement-learning']","In Progress Implementation of GATO style Generalist Multimodal model capable of image, text, RL and Robotics tasks"
204,"""multimodal"" AND ""AI""",DebeshJha/GastroVision,https://github.com/DebeshJha/GastroVision,2023-06-20T16:32:33+00:00,2025-06-02T09:28:05+00:00,2024-09-20T15:57:28+00:00,Python,43,4,43,1,False,"['classification', 'colorectal', 'colorectal-cancer', 'gastrointestinal', 'gastrointestinal-bleeding', 'gastrointestinal-diseases', 'gastrointestinal-pathologies', 'polyps', 'ulcerative-colitis', 'gastroenterology', 'open-access']",GastroVision: A Multi-class Endoscopy Image Dataset for Computer Aided Gastrointestinal Disease Detection (https://osf.io/84e7f/)
205,"""multimodal"" AND ""AI""",PolarisRisingWar/Math_Word_Problem_Collection,https://github.com/PolarisRisingWar/Math_Word_Problem_Collection,2023-06-28T12:51:30+00:00,2025-03-02T07:21:31+00:00,2024-06-18T10:47:54+00:00,Python,42,4,42,2,False,[],"A collection for math word problem (MWP) works, including datasets, algorithms and so on."
206,"""multimodal"" AND ""AI""",BudEcosystem/GenZ,https://github.com/BudEcosystem/GenZ,2023-06-29T20:47:25+00:00,2025-05-30T02:02:24+00:00,2023-09-02T06:00:25+00:00,Python,27,7,27,2,False,[],"Democratizing access to LLMs for the open-source community. Let's advance AI, together."
207,"""multimodal"" AND ""AI""",Alignment-Lab-AI/AutoMaticAssistant,https://github.com/Alignment-Lab-AI/AutoMaticAssistant,2023-06-09T03:58:09+00:00,2024-10-27T15:13:49+00:00,2023-12-26T23:17:09+00:00,Python,24,4,24,0,False,[],
208,"""multimodal"" AND ""AI""",Social-AI-Studio/MATK,https://github.com/Social-AI-Studio/MATK,2023-06-10T04:07:56+00:00,2025-01-20T07:06:39+00:00,2024-05-29T07:49:33+00:00,Python,10,1,10,0,False,[],"Official repository for ACM Multimedia'23 paper ""MATK: The Meme Analytical Tool Kit"""
209,"""multimodal"" AND ""AI""",invictus717/MetaTransformer,https://github.com/invictus717/MetaTransformer,2023-07-08T12:40:54+00:00,2025-05-29T03:54:08+00:00,2023-12-05T07:36:11+00:00,Python,1602,118,1602,2,False,"['artificial-intelligence', 'computer-vision', 'machine-learning', 'multimedia', 'multimodal', 'transformers', 'foundationmodel']",Meta-Transformer for Unified Multimodal Learning
210,"""multimodal"" AND ""AI""",AILab-CVC/SEED,https://github.com/AILab-CVC/SEED,2023-07-15T06:09:31+00:00,2025-05-29T14:12:14+00:00,2024-09-21T15:13:36+00:00,Python,613,33,613,34,False,"['foundation-model', 'multimodal', 'vision-language']",Official implementation of SEED-LLaMA (ICLR 2024).
211,"""multimodal"" AND ""AI""",kyegomez/Med-PaLM,https://github.com/kyegomez/Med-PaLM,2023-07-31T00:11:49+00:00,2025-05-31T16:10:30+00:00,2024-02-17T09:07:00+00:00,Python,389,54,389,9,False,"['biomedical', 'deep-learning', 'gpt4', 'multimodal', 'multimodal-deep-learning', 'multimodality', 'opensource']",Towards Generalist Biomedical AI
212,"""multimodal"" AND ""AI""",kyegomez/CM3Leon,https://github.com/kyegomez/CM3Leon,2023-07-14T21:56:03+00:00,2025-05-17T16:31:48+00:00,2023-12-15T08:42:30+00:00,Python,360,18,360,5,False,"['attention', 'attention-is-all-you-need', 'dalle', 'imagegeneration', 'multimodal', 'multimodal-learning', 'multimodality']","An open source implementation of ""Scaling Autoregressive Multi-Modal Models: Pretraining and Instruction Tuning"", an all-new multi modal AI that uses just a decoder to generate both text and images"
213,"""multimodal"" AND ""AI""",zhiqic/Awesome-Video-Generation,https://github.com/zhiqic/Awesome-Video-Generation,2023-07-01T14:50:47+00:00,2025-04-16T03:12:58+00:00,2023-08-19T13:49:02+00:00,Python,40,2,40,0,False,[],
214,"""multimodal"" AND ""AI""",dsdanielpark/all-about-llm,https://github.com/dsdanielpark/all-about-llm,2023-07-03T03:30:18+00:00,2025-04-09T10:25:52+00:00,2024-06-11T08:48:32+00:00,Python,16,2,16,0,False,"['large-language-model', 'llm', 'nlp']","dsdanielpark's curation and categorization of resources on large language models, along with documentation."
215,"""multimodal"" AND ""AI""",nathaniel2020/ManipMob-MMKG,https://github.com/nathaniel2020/ManipMob-MMKG,2023-07-28T08:57:17+00:00,2025-06-01T15:33:15+00:00,2024-05-22T10:33:34+00:00,Python,15,4,15,0,False,[],
216,"""multimodal"" AND ""AI""",lamm-mit/MateriomicTransformer,https://github.com/lamm-mit/MateriomicTransformer,2023-07-11T11:31:19+00:00,2025-02-11T12:07:36+00:00,2023-08-09T12:05:08+00:00,Python,15,6,15,1,False,[],Generative Pretrained Autoregressive Transformer Graph Neural Network applied to the Analysis and Discovery of Materials
217,"""multimodal"" AND ""AI""",jiemingcui/ProBio,https://github.com/jiemingcui/ProBio,2023-07-04T02:58:24+00:00,2025-04-20T15:36:04+00:00,2023-12-13T11:38:05+00:00,Python,13,2,13,1,False,[],"[NeurIPS'23] ""ProBio: A Protocol-guided Multimodal Dataset for Molecular Biology Lab"""
218,"""multimodal"" AND ""AI""",QwenLM/Qwen-VL,https://github.com/QwenLM/Qwen-VL,2023-08-21T07:57:15+00:00,2025-06-02T03:11:24+00:00,2024-08-07T02:37:06+00:00,Python,5944,444,5944,302,False,"['large-language-models', 'vision-language-model']",The official repo of Qwen-VL (通义千问-VL) chat & pretrained large vision language model proposed by Alibaba Cloud.
219,"""multimodal"" AND ""AI""",DmitryRyumin/CVPR-2023-24-Papers,https://github.com/DmitryRyumin/CVPR-2023-24-Papers,2023-08-09T10:38:04+00:00,2025-05-20T05:10:06+00:00,2024-07-15T00:55:16+00:00,Python,451,30,451,0,False,"['action-recognition', 'autonomous-driving', 'biometrics', 'computer-vision', 'cvpr', 'cvpr2023', 'datasets', 'deep-learning', 'face-recognition', 'gesture-recognition', 'image-synthesis', 'medical-image-processing', 'multi-modal-learning', 'pattern-recognition', 'scene-analysis', 'segmentation', 'self-supervised-learning', 'shape-analysis', 'video-synthesis', 'cvpr2024']",CVPR 2023-2024 Papers: Dive into advanced research presented at the leading computer vision conference. Keep up to date with the latest developments in computer vision and deep learning. Code included. ⭐ support visual intelligence development!
220,"""multimodal"" AND ""AI""",icoz69/StableLLAVA,https://github.com/icoz69/StableLLAVA,2023-08-17T11:26:30+00:00,2025-03-25T03:32:31+00:00,2023-12-22T08:03:23+00:00,Python,95,9,95,1,False,[],Official repo for StableLLAVA
221,"""multimodal"" AND ""AI""",princetonvisualai/multimodal_dataset_distillation,https://github.com/princetonvisualai/multimodal_dataset_distillation,2023-08-07T05:00:14+00:00,2025-04-21T06:48:21+00:00,2024-12-30T05:04:30+00:00,Python,56,3,56,5,False,[],
222,"""multimodal"" AND ""AI""",UT-Austin-RPL/MUTEX,https://github.com/UT-Austin-RPL/MUTEX,2023-08-15T13:57:41+00:00,2025-04-14T06:26:26+00:00,2024-01-11T11:35:11+00:00,Python,44,4,44,1,False,[],
223,"""multimodal"" AND ""AI""",SHARANR26/Med-Palm2,https://github.com/SHARANR26/Med-Palm2,2023-08-14T11:10:42+00:00,2025-05-09T12:15:00+00:00,2023-08-14T11:10:55+00:00,Python,29,8,29,4,False,[],
224,"""multimodal"" AND ""AI""",lastmile-ai/aiconfig,https://github.com/lastmile-ai/aiconfig,2023-09-01T17:23:49+00:00,2025-05-26T22:11:24+00:00,2024-06-04T09:45:36+00:00,Python,1024,83,1024,164,False,"['ai', 'developer-tools', 'generative-ai', 'llm', 'llm-ops']",AIConfig is a config-based framework to build generative AI applications.
